ibge,anomes,cadunico_tot_fam,cadunico_tot_pes,cadunico_tot_fam_rpc_ate_meio_sm,cadunico_tot_pes_rpc_ate_meio_sm,cadunico_tot_fam_pob,cadunico_tot_pes_pob,cadunico_tot_fam_ext_pob,cadunico_tot_pes_ext_pob,cadunico_tot_fam_pob_e_ext_pob,cadunico_tot_pes_pob_e_ext_pob
241060,202109,806,2187,701,1974,37,100,488,1338,525,1438
241070,202109,706,1842,601,1671,15,39,464,1250,479,1289
241080,202109,1142,3195,875,2653,32,103,621,1858,653,1961
241090,202109,2034,5827,1663,5196,53,233,1298,4002,1351,4235
241100,202109,1249,3352,949,2752,67,179,606,1717,673,1896
241105,202109,973,2880,793,2550,243,774,262,865,505,1639
241110,202109,1028,2791,772,2264,38,105,507,1436,545,1541
241120,202109,7835,21789,6602,19650,878,2513,3952,12155,4830,14668
241140,202109,3492,9012,2683,7421,143,394,1935,5235,2078,5629
241142,202109,814,2145,601,1750,29,89,357,993,386,1082
241150,202109,6210,15529,5489,14395,182,431,4416,11490,4598,11921
241160,202109,1256,3336,991,2853,153,461,569,1572,722,2033
241170,202109,1431,3527,1207,3142,37,114,988,2475,1025,2589
241180,202109,1097,2754,819,2226,98,266,392,1069,490,1335
241190,202109,1210,3085,1013,2698,14,61,746,1907,760,1968
241200,202109,20880,52642,18051,48066,2735,7209,10566,28031,13301,35240
241210,202109,1512,3902,1084,3074,108,329,622,1720,730,2049
241220,202109,9583,26773,8402,24828,1733,5081,4090,12503,5823,17584
241230,202109,2992,7771,2640,7226,117,322,2176,5913,2293,6235
241240,202109,1298,3540,828,2530,83,260,314,962,397,1222
241250,202109,5823,16169,4670,14058,168,654,3451,10027,3619,10681
241255,202109,2432,7248,2151,6696,133,444,1610,4933,1743,5377
241260,202109,5164,13041,4117,11339,104,348,3280,8852,3384,9200
241270,202109,1703,4864,1416,4323,110,332,999,3064,1109,3396
241280,202109,2280,5548,1956,4972,73,166,1655,4151,1728,4317
241290,202109,3423,8240,2520,6799,75,219,1962,5174,2037,5393
241300,202109,1578,4107,1276,3588,29,85,867,2380,896,2465
241310,202109,2254,5404,1942,4968,26,64,1685,4358,1711,4422
241320,202109,974,3087,835,2826,83,332,533,1795,616,2127
241330,202109,1824,4561,1435,4043,15,82,1263,3534,1278,3616
241335,202109,3552,9563,3102,8758,120,362,2531,7048,2651,7410
241340,202109,1619,4433,1269,3733,232,741,561,1573,793,2314
241350,202109,2242,6004,1955,5491,121,311,1503,4211,1624,4522
241355,202109,1382,3653,1122,3155,12,30,850,2356,862,2386
241360,202109,2122,5365,1592,4317,43,107,1179,3123,1222,3230
241370,202109,1439,3798,1116,3143,59,164,792,2163,851,2327
241380,202109,724,1902,560,1597,88,233,270,783,358,1016
241390,202109,2811,8001,2494,7532,203,516,1879,5823,2082,6339
241400,202109,3725,10098,3298,9459,162,514,2622,7477,2784,7991
241410,202109,2545,7349,2063,6369,314,994,1117,3469,1431,4463
241415,202109,1762,4957,1468,4396,49,163,1093,3217,1142,3380
241420,202109,2541,7555,2200,6983,447,1520,1208,3836,1655,5356
241430,202109,639,1673,447,1270,17,45,289,787,306,832
241440,202109,8120,24009,7256,22502,335,1105,5764,17874,6099,18979
241445,202109,1277,3060,1103,2830,40,75,941,2516,981,2591
241450,202109,2942,6898,2462,6150,368,770,1650,4268,2018,5038
241460,202109,4068,10675,3274,9067,218,536,2212,6020,2430,6556
241470,202109,1442,3757,1183,3370,25,82,975,2773,1000,2855
241475,202109,1304,3509,1032,2999,20,88,777,2148,797,2236
241480,202109,3138,9462,2574,8245,782,2502,804,2883,1586,5385
241490,202109,696,1597,540,1380,18,40,415,1044,433,1084
241500,202109,813,2227,733,2126,3,10,693,2025,696,2035
250010,202109,2719,7879,2278,6978,54,197,1678,5028,1732,5225
250020,202109,1723,4434,1257,3558,58,98,883,2519,941,2617
250030,202109,7132,19107,6284,17795,576,1581,4621,13028,5197,14609
250040,202109,4318,12494,3745,11465,355,1034,2649,8018,3004,9052
250050,202109,3716,9695,3357,9235,89,311,2835,7780,2924,8091
250053,202109,1285,3459,1176,3292,89,218,868,2444,957,2662
250057,202109,710,2352,654,2269,9,37,599,2104,608,2141
250060,202109,5811,14605,5234,13888,298,735,4339,11611,4637,12346
250070,202109,4216,11366,3539,10216,22,84,2865,8084,2887,8168
250073,202109,799,2055,648,1819,12,24,518,1436,530,1460
250077,202109,2422,6108,1839,5183,55,174,1434,3992,1489,4166
250080,202109,5362,12688,4512,11630,58,197,4001,10173,4059,10370
250090,202109,3550,8270,3091,7669,59,147,2669,6518,2728,6665
250100,202109,3721,10958,3338,10274,158,496,2612,7907,2770,8403
250110,202109,4971,13648,4481,12957,271,903,3463,9888,3734,10791
250115,202109,758,1848,560,1547,12,49,426,1148,438,1197
250120,202109,1918,5428,1605,4915,24,117,1281,3886,1305,4003
250130,202109,5763,15259,4857,13979,61,311,4156,11802,4217,12113
250135,202109,1253,3372,1089,3097,16,57,957,2718,973,2775
250140,202109,2370,6677,2199,6466,105,370,1903,5600,2008,5970
250150,202109,4836,14682,4328,13822,132,511,3473,10928,3605,11439
250153,202109,1405,3650,1159,3288,39,94,910,2576,949,2670
250157,202109,1930,5387,1736,5045,58,190,1397,3999,1455,4189
250160,202109,4043,9730,3220,8625,42,120,2798,7505,2840,7625
250170,202109,1922,4891,1728,4620,24,86,1499,3950,1523,4036
250180,202109,21656,50247,18502,46248,706,1995,14783,36071,15489,38066
250190,202109,4245,10996,3570,10014,312,897,2537,6995,2849,7892
250200,202109,2114,5329,1800,4916,74,175,1490,4108,1564,4283
250205,202109,892,2690,771,2506,10,45,627,2024,637,2069
250210,202109,1586,4666,1430,4428,43,169,1143,3484,1186,3653
250215,202109,1675,4401,1404,4023,79,232,812,2376,891,2608
250220,202109,680,1851,539,1634,23,81,362,1081,385,1162
250230,202109,1751,3855,1233,3094,22,60,988,2431,1010,2491
250240,202109,2518,7255,2213,6724,32,136,1899,5693,1931,5829
250250,202109,4731,12810,4136,11960,95,276,3520,10253,3615,10529
250260,202109,1718,4702,1453,4244,54,124,1141,3335,1195,3459
250270,202109,1228,3657,1118,3519,56,193,846,2745,902,2938
250280,202109,3640,9467,3241,8900,158,349,2540,7051,2698,7400
250290,202109,1567,4088,1341,3755,17,51,1074,2984,1091,3035
250300,202109,5627,14608,5049,13926,152,646,4286,11451,4438,12097
250310,202109,1223,3334,1019,2991,37,118,769,2244,806,2362
250320,202109,12873,27981,11110,25983,253,655,10024,23156,10277,23811
250330,202109,2481,6623,2075,6063,203,455,1586,4759,1789,5214
250340,202109,1195,2937,1057,2761,13,34,966,2513,979,2547
250350,202109,4300,11774,3775,10872,221,463,2957,8817,3178,9280
250355,202109,2109,6117,1890,5826,25,130,1708,5253,1733,5383
250360,202109,1847,4918,1654,4661,38,130,1406,3916,1444,4046
250370,202109,14353,35435,11926,31812,229,752,10121,26564,10350,27316
250375,202109,1235,3106,994,2819,4,17,936,2671,940,2688
250380,202109,1683,4197,1545,4025,34,119,1367,3466,1401,3585
250390,202109,1917,4783,1613,4314,73,191,1300,3451,1373,3642
250400,202109,71707,173015,53056,144527,14519,43023,13869,40327,28388,83350
250403,202109,1862,5022,1665,4797,59,297,1317,3616,1376,3913
250407,202109,1395,3262,1081,2811,106,216,672,1913,778,2129
250410,202109,690,1792,591,1631,7,15,481,1291,488,1306
250415,202109,1943,5271,1697,4892,29,120,1457,4179,1486,4299
250420,202109,1237,3325,1107,3148,24,81,1003,2836,1027,2917
250430,202109,6412,15532,5437,14257,153,417,4448,11455,4601,11872
250435,202109,1608,4447,1288,3908,11,43,980,2926,991,2969
250440,202109,4773,12357,4137,11556,83,176,3649,10201,3732,10377
250450,202109,1856,4833,1527,4384,34,112,1250,3614,1284,3726
250460,202109,7562,19968,6724,18757,434,1209,5315,14826,5749,16035
250470,202109,1587,4048,1300,3599,52,162,1023,2778,1075,2940
250480,202109,4066,10871,3441,10113,37,121,3043,9027,3080,9148
250485,202109,759,1658,566,1390,49,80,394,954,443,1034
250490,202109,5314,12323,4727,11650,152,408,4207,10208,4359,10616
250500,202109,2072,5604,1848,5223,59,146,1498,4235,1557,4381
250510,202109,5605,13747,4824,12705,79,157,4208,11194,4287,11351
250520,202109,1959,5078,1668,4683,114,323,1223,3414,1337,3737
250523,202109,2229,5449,1955,5090,72,278,1637,4114,1709,4392
250527,202109,1700,4264,1531,4077,24,63,1356,3632,1380,3695
250530,202109,665,1673,571,1530,15,39,501,1345,516,1384
250535,202109,1438,4046,1291,3781,20,77,1037,2950,1057,3027
250540,202109,3167,6979,2640,6394,79,142,2322,5743,2401,5885
250550,202109,802,2519,706,2332,20,66,518,1700,538,1766
250560,202109,1809,4889,1583,4571,41,132,1336,3782,1377,3914
250570,202109,2828,8103,2427,7388,81,254,1898,5712,1979,5966
250580,202109,1087,2795,956,2613,46,160,806,2151,852,2311
250590,202109,902,2350,799,2204,19,55,672,1836,691,1891
250600,202109,8294,21251,6895,19400,249,740,5507,15405,5756,16145
250610,202109,3012,8395,2690,7929,100,357,2234,6526,2334,6883
250620,202109,872,2207,748,2001,17,44,533,1414,550,1458
250625,202109,2474,7028,2209,6594,40,190,1890,5511,1930,5701
250630,202109,10878,28898,8919,25579,938,2689,5762,16182,6700,18871
250640,202109,3685,9672,3299,9167,81,309,2885,7911,2966,8220
250650,202109,1032,2409,863,2182,15,41,753,1871,768,1912
250660,202109,1694,4117,1354,3652,48,110,1100,2896,1148,3006
250670,202109,2426,7362,2206,6983,38,155,1923,5979,1961,6134
250680,202109,6059,13768,5421,13053,49,187,5065,12020,5114,12207
250690,202109,6924,15389,5812,14021,108,229,5115,12294,5223,12523
250700,202109,4505,12409,3913,11516,602,1712,2450,7323,3052,9035
250710,202109,4478,12674,3903,11855,272,810,2845,8695,3117,9505
250720,202109,2901,7588,2596,7159,28,140,2331,6362,2359,6502
250730,202109,4323,11221,3784,10502,119,434,3157,8532,3276,8966
250740,202109,2037,4917,1682,4452,100,222,1309,3499,1409,3721
250750,202109,112744,269167,95867,245596,7735,20460,69781,175881,77516,196341
250760,202109,2451,6073,2142,5573,68,178,1759,4467,1827,4645
250770,202109,4200,12253,3760,11665,483,1339,2593,8335,3076,9674
250780,202109,1827,4784,1538,4276,66,197,1196,3259,1262,3456
250790,202109,2611,7457,2263,6941,85,340,1671,5006,1756,5346
250800,202109,2514,6507,2208,6022,105,203,1776,4927,1881,5130
250810,202109,1337,3411,1120,3108,42,76,928,2634,970,2710
250820,202109,2017,5515,1852,5333,28,114,1679,4804,1707,4918
250830,202109,6162,18024,5040,15755,261,920,3360,10189,3621,11109
250840,202109,780,2440,675,2236,18,63,508,1699,526,1762
250850,202109,1846,5308,1649,4964,31,118,1370,4032,1401,4150
250855,202109,1069,2945,923,2715,55,174,716,2098,771,2272
250860,202109,3445,9832,2841,8822,492,1463,1536,4905,2028,6368
250870,202109,1072,2863,910,2603,44,132,725,2059,769,2191
250880,202109,1670,4215,1388,3793,89,255,1054,2875,1143,3130
250890,202109,10766,26590,9488,24914,414,1351,7664,19335,8078,20686
250900,202109,3106,8080,2687,7354,101,221,2255,6137,2356,6358
250905,202109,2624,7027,2422,6751,42,129,2224,6200,2266,6329
250910,202109,6391,15268,5292,14034,62,174,4648,12390,4710,12564
250915,202109,2212,5025,1551,4313,28,56,1357,3868,1385,3924
250920,202109,3668,9097,3230,8435,272,606,2488,6502,2760,7108
250930,202109,2381,6279,2146,5976,46,198,1859,5049,1905,5247
250933,202109,1242,3580,1103,3331,25,103,876,2594,901,2697
250937,202109,748,1992,627,1797,22,74,491,1428,513,1502
250939,202109,1927,4880,1687,4578,58,133,1326,3609,1384,3742
250940,202109,4119,10735,3612,10073,23,74,3240,9042,3263,9116
250950,202109,1800,4540,1451,4083,30,113,1180,3268,1210,3381
250960,202109,1144,3311,1006,3092,26,119,818,2443,844,2562
250970,202109,8459,21345,7411,19652,207,611,6092,15841,6299,16452
250980,202109,2443,6380,2208,6044,24,109,1936,5170,1960,5279
250990,202109,2122,6255,1775,5663,57,219,1330,4198,1387,4417
251000,202109,2097,5817,1696,5132,34,134,1380,4157,1414,4291
251010,202109,2767,7509,2508,7109,24,87,2248,6382,2272,6469
251020,202109,1677,4505,1500,4226,30,126,1301,3599,1331,3725
251030,202109,1073,2785,878,2449,49,121,586,1636,635,1757
251040,202109,1915,5176,1617,4680,27,121,1347,3868,1374,3989
251050,202109,1074,2902,904,2580,44,141,647,1775,691,1916
251060,202109,1110,2322,842,1986,13,36,639,1495,652,1531
251065,202109,502,1335,382,1113,8,23,265,741,273,764
251070,202109,772,1934,642,1748,8,31,554,1466,562,1497
251080,202109,19597,48381,15857,42776,2314,6360,9371,25733,11685,32093
251090,202109,2918,8203,2463,7408,58,174,1941,5815,1999,5989
251100,202109,837,2610,738,2416,22,76,581,1835,603,1911
251110,202109,1817,4688,1538,4204,74,157,1162,3194,1236,3351
251120,202109,8023,21353,6751,19805,340,1062,5213,15450,5553,16512
251130,202109,4028,8730,3539,8180,50,129,3232,7428,3282,7557
251140,202109,4475,12173,3983,11484,66,250,3303,9429,3369,9679
251150,202109,2709,7666,2471,7280,67,291,2116,6085,2183,6376
251160,202109,2282,6476,1974,6022,31,143,1699,5083,1730,5226
251170,202109,1674,4381,1467,4117,19,61,1320,3677,1339,3738
251180,202109,2710,7076,2221,6390,152,421,1560,4509,1712,4930
251190,202109,4559,11670,4113,11165,35,179,3742,9973,3777,10152
251200,202109,4521,12867,3983,12187,66,253,3503,10751,3569,11004
251203,202109,1023,3198,933,2988,24,89,700,2178,724,2267
251207,202109,1155,3055,873,2600,16,69,604,1757,620,1826
251210,202109,8119,19802,6633,17793,348,708,4939,13614,5287,14322
251220,202109,1311,3026,979,2592,73,143,719,1982,792,2125
251230,202109,4883,13269,4209,12066,113,343,3322,9308,3435,9651
251240,202109,3748,10205,3143,9176,183,458,2314,6743,2497,7201
251250,202109,11137,29014,9752,26665,678,1858,7289,19402,7967,21260
251260,202109,521,1410,471,1328,13,53,377,1029,390,1082
251270,202109,4386,13398,3929,12774,111,423,3200,10615,3311,11038
251272,202109,1343,3632,1227,3479,66,206,1014,2834,1080,3040
251274,202109,933,2534,744,2189,59,183,488,1379,547,1562
251275,202109,1267,3502,1072,3183,28,108,839,2425,867,2533
251276,202109,1351,3635,1171,3391,22,113,958,2688,980,2801
251278,202109,626,1666,564,1574,40,106,436,1227,476,1333
251280,202109,2316,6129,2110,5827,57,148,1770,4864,1827,5012
251290,202109,6497,14429,5914,13729,184,497,5233,11847,5417,12344
251300,202109,905,2602,816,2465,9,46,694,2083,703,2129
251310,202109,2918,7945,2542,7379,36,173,2111,5995,2147,6168
251315,202109,1825,5520,1651,5180,123,330,1235,3875,1358,4205
251320,202109,1668,4358,1223,3586,29,96,918,2647,947,2743
251330,202109,2167,4981,1784,4528,25,73,1588,4064,1613,4137
251335,202109,1139,3143,1019,2963,22,95,899,2563,921,2658
251340,202109,3849,8990,3069,7966,129,328,2346,6113,2475,6441
251350,202109,1094,3040,998,2882,30,91,818,2340,848,2431
251360,202109,1916,5218,1542,4685,11,63,1268,3851,1279,3914
251365,202109,781,2039,613,1718,6,20,492,1358,498,1378
251370,202109,25815,66218,22057,60907,3441,9243,12374,35563,15815,44806
251380,202109,1319,3552,1120,3220,14,83,962,2700,976,2783
251385,202109,792,1986,612,1664,22,58,454,1195,476,1253
251390,202109,6666,18833,5876,17615,555,1613,3877,11782,4432,13395
251392,202109,1024,2735,865,2493,27,106,679,1927,706,2033
251394,202109,653,1827,525,1607,37,106,369,1127,406,1233
251396,202109,681,1819,578,1639,18,46,396,1107,414,1153
251398,202109,1057,2612,748,2074,17,51,556,1505,573,1556
251400,202109,1351,3103,1061,2713,22,79,864,2139,886,2218
251410,202109,1605,3688,1291,3246,21,79,1093,2644,1114,2723
251420,202109,2056,5218,1684,4775,34,110,1345,3772,1379,3882
251430,202109,1598,4730,1436,4449,31,140,1236,3809,1267,3949
251440,202109,1124,3078,908,2680,46,103,698,2114,744,2217
251445,202109,1598,4374,1471,4194,28,81,1265,3568,1293,3649
251450,202109,4457,12992,3984,12266,77,285,3329,10178,3406,10463
251455,202109,897,2649,821,2510,17,64,662,1980,679,2044
251460,202109,996,2744,839,2503,14,42,694,2081,708,2123
251465,202109,482,1363,411,1224,6,26,310,894,316,920
251470,202109,1224,3297,921,2690,76,227,529,1489,605,1716
251480,202109,1059,2699,864,2363,13,47,667,1749,680,1796
251490,202109,2000,5133,1600,4576,76,203,1184,3423,1260,3626
251500,202109,2042,5582,1873,5370,40,139,1686,4827,1726,4966
251510,202109,2767,8045,2307,7139,120,382,1574,4752,1694,5134
251520,202109,1082,2702,837,2270,71,170,541,1442,612,1612
251530,202109,15155,35513,12223,31882,89,464,10860,27857,10949,28321
251540,202109,3161,8722,2840,8156,70,247,2410,6824,2480,7071
251550,202109,4020,9092,3215,8125,139,217,2644,6799,2783,7016
251560,202109,570,1716,508,1621,53,182,354,1092,407,1274
251570,202109,973,2693,797,2345,21,93,638,1830,659,1923
251580,202109,2030,4784,1828,4498,32,112,1577,3747,1609,3859
251590,202109,1661,3972,1402,3665,70,160,1163,3013,1233,3173
251593,202109,963,2761,867,2597,89,259,560,1674,649,1933
251597,202109,2154,5954,1931,5659,17,84,1734,5025,1751,5109
251600,202109,6531,17240,5685,15944,209,567,4642,12904,4851,13471
251610,202109,3207,9022,2773,8225,262,688,1873,5688,2135,6376
251615,202109,1363,3280,1093,2874,22,63,887,2261,909,2324
251620,202109,19882,44232,15236,38559,78,261,13188,33662,13266,33923
251630,202109,5092,11535,4058,10103,220,513,3011,7467,3231,7980
251640,202109,2317,6058,2069,5683,20,93,1855,4992,1875,5085
251650,202109,4086,10734,3545,10033,130,370,2985,8464,3115,8834
251660,202109,3685,10701,3256,9967,56,228,2714,8199,2770,8427
251670,202109,4245,11606,3749,10909,38,180,3369,9736,3407,9916
251675,202109,726,1910,655,1825,97,238,446,1275,543,1513
251680,202109,2695,6825,2254,6257,44,134,1863,5202,1907,5336
251690,202109,3226,8871,2749,8059,76,213,2092,6113,2168,6326
251700,202109,2293,6209,1909,5730,38,145,1614,4755,1652,4900
251710,202109,811,2043,573,1568,37,115,334,853,371,968
251720,202109,1364,3782,1100,3331,15,62,854,2505,869,2567
251740,202109,616,1699,489,1462,41,147,326,937,367,1084
260005,202109,30783,64012,25363,57072,1941,4175,19198,42469,21139,46644
260010,202109,10727,27351,8856,24363,485,1335,5241,14543,5726,15878
260020,202109,7117,16197,5938,14526,68,286,5078,12173,5146,12459
260030,202109,7151,17741,5997,16080,126,373,4912,13069,5038,13442
260040,202109,7982,19580,6731,17823,444,1132,4898,13193,5342,14325
260050,202109,14410,36597,11984,33916,243,669,10987,31322,11230,31991
260060,202109,4350,10312,3733,9342,302,597,2796,7196,3098,7793
260070,202109,11135,27103,9555,24853,340,1079,7739,19649,8079,20728
260080,202109,6667,15004,5792,13849,110,314,4862,11452,4972,11766
260090,202109,4840,12127,4315,11413,383,995,3247,8636,3630,9631
260100,202109,3071,8136,2579,7404,30,158,2176,6156,2206,6314
260105,202109,5118,13784,4590,13075,131,408,3890,10953,4021,11361
260110,202109,22812,62237,20299,58606,850,2764,16835,47987,17685,50751
260120,202109,15019,38535,12668,35123,1479,3899,8163,23009,9642,26908
260130,202109,3288,8055,2910,7515,221,509,2185,5590,2406,6099
260140,202109,13359,29318,11505,27137,512,1284,9758,22710,10270,23994
260150,202109,3638,8314,3148,7713,94,217,2768,6761,2862,6978
260160,202109,6721,17084,5695,15840,95,304,5173,14498,5268,14802
260170,202109,21503,49112,18269,44742,951,2238,14586,35393,15537,37631
260180,202109,3661,9411,3163,8740,72,239,2733,7448,2805,7687
260190,202109,18873,37116,15941,33690,202,460,14175,29445,14377,29905
260200,202109,11520,26883,9923,24856,524,1026,8309,21216,8833,22242
260210,202109,11838,32758,10065,29898,280,947,8029,23756,8309,24703
260220,202109,11157,25491,10288,24401,179,450,9169,21475,9348,21925
260230,202109,11148,26486,9664,24530,207,515,8165,20489,8372,21004
260240,202109,2873,8381,2506,7678,90,307,1937,5855,2027,6162
260250,202109,2345,5823,2039,5354,115,210,1608,4256,1723,4466
260260,202109,13211,33231,11746,31044,383,1133,9432,24534,9815,25667
260270,202109,4498,10541,3940,9892,101,356,3352,8288,3453,8644
260280,202109,13030,38301,11745,36472,407,1632,10044,30748,10451,32380
260290,202109,42918,105356,36878,96742,3907,10356,25144,65722,29051,76078
260300,202109,9906,26147,8609,24385,193,682,7304,20659,7497,21341
260310,202109,5680,13847,4999,13004,375,789,3829,10220,4204,11009
260320,202109,8056,22639,6836,20585,218,615,5586,16869,5804,17484
260330,202109,2665,7989,2325,7292,58,187,1861,5702,1919,5889
260340,202109,2129,5554,1846,5145,21,84,1624,4432,1645,4516
260345,202109,26993,67182,22554,60829,3385,9594,12003,31675,15388,41269
